imdb_name_id,name,amount of movies
nm1417214,Kasper Torsting,1
nm7900893,Mahmoud Sabbagh,1
nm3607564,Taisiya Igumentseva,1
nm7903359,Arun Raj Varma,1
nm3278010,Prithvi Konanur,1
nm1891632,Janicza Bravo,2
nm7905703,Il-Hyeong Lee,1
nm7909553,Rohith V.S.,2
nm0628563,Matthew Newton,2
nm0066910,Ridha Behi,1
nm7911062,Manoj Palodan,1
nm2438221,Sofia Exarchou,1
nm0326995,Cosimo Gomez,1
nm2432218,Ralitza Petrova,1
nm3265368,Josh Webber,2
nm5079253,Ash Avildsen,1
nm6524359,Adam Dufour,1
nm2686509,Michael G. Cooney,1
nm1985352,Govinda Van Maele,1
nm5553954,Louis Lagayette,1
nm0553439,Adolfo Martínez Pérez,1
nm3193294,Russell Harbaugh,1
nm5095325,Webster Batista,1
nm1429771,Prabda Yoon,1
nm6408301,Mohsin Ali,1
nm7917377,Jennifer Phillips,1
nm7917674,Sajan K. Mathew,1
nm1729068,Oded Binnun,1
nm1729072,Mihal Brezis,1
nm5338753,Deeraj Vaidy,1
nm3798740,Neil Triffett,1
nm0704517,Mark Quod,1
nm2216739,Nicolas Silhol,1
nm7920254,Saeed Roustayi,2
nm2285536,Anthony Maras,1
nm2664322,John J. Budion,1
nm2059439,Rolf van Eijk,1
nm8529786,Jun Sakagi,1
nm5802340,Tomoaki Akune,1
nm7922386,Mohammad Hossein Mahdavian,4
nm0065644,Ruth Beckermann,1
nm4914022,Tim Smit,1
nm3849758,Marília Rocha,1
nm2392788,Ikechukwu Onyeka,1
nm1880984,Peter Mackie Burns,2
nm4363112,Prashant Gore,1
nm4099581,Tabaré Blanchard,1
nm0994459,Chao Yang,1
nm8060042,Behtash Sanaeeha,1
nm0045068,Dinesh Babu,1
nm1541119,Akshay Roy,1
nm1783939,John Liang,1
nm7932641,Soukarya Ghosal,2
nm1534860,Sally Cookson,1
nm4219739,Christopher Sheffield,1
nm7933714,Ramesh Subramaniam,1
nm4072722,Stephen Hoff,1
nm1871577,Vikram Gandhi,1
nm1738971,Defne Deliormanli,1
nm4158039,Murat Kaman,2
nm7935734,Jo Morris,1
nm0687625,Glenn Plummer,1
nm1878916,Esteban Crespo,1
nm1156404,Börkur Sigþórsson,1
nm2992403,Natasha Kermani,2
nm0401195,Koan Hui,1
nm0931426,Pat Williams,1
nm2877888,Jeremy M. Inman,1
nm0398903,Sherwood Hu,1
nm7940079,Ivan Bolotnikov,1
nm1697298,Laura E. Davis,1
nm0910460,Marc Waltman,1
nm1054376,Lars Henning,1
nm1279669,Kathleen Hepburn,2
nm3899315,Gilles Coulier,1
nm2627662,Jean-Christophe Meurisse,1
nm5390834,Alpgiray M. Ugurlu,1
nm4671079,Blake Harris,2
nm2537391,Tori Garrett,1
nm3678460,Florian Frerichs,1
nm7021605,Ramnath,1
nm0745213,Ryan Rothmaier,1
nm7953294,T. Santhosh,2
nm7954017,Vishal Furia,1
nm3386152,Anshai Lal,1
nm1061371,Andrew Tan,1
nm5682145,Cho Jung-Rae,1
nm2348678,Mark Landre Gould,1
nm2880164,Joan Chemla,1
nm6825393,Maria Kravchenko,1
nm0101692,Alexandra Boyd,1
nm0994562,Olivier Peyon,1
nm7963663,Vincent Orst,1
nm6149183,Rohit Mittal,1
nm2041295,Jarrod Holt,1
nm4059687,Ryan Hutchings,1
nm3720668,Nigel McCulloch,1
nm1221062,Ted Kjellsson,1
nm3169117,Kim-Wai Yuen,1
nm7966933,Ben Wilder,1
nm1367560,Levon Minasian,1
nm0246037,Jeremy Dyson,1
nm2264272,Jack C. Newell,1
nm3019031,Allison Eckert,1
nm4466821,Matt Hartley,1
nm2397754,Jessica Janos,1
nm2317758,Caito Ortiz,1
nm0560853,Gordian Maugg,1
nm5038289,Takeshi Asai,1
nm3301270,Sheridan De Myers,1
nm4264029,Alexander Salazar,1
nm4358431,Mustafa Özen,1
nm7976436,Shoko Nakajima,1
nm7300538,Arun Konda,1
nm5140080,Dmitriy Suvorov,1
nm2014467,Jerzy Zalewski,1
nm5080905,Tião,1
nm2061192,Dominic Bridges,1
nm7983301,Dipankar Dipon,1
nm1665676,Mercedes Grower,1
nm7974895,Saqib Siddiqui,1
nm4537577,Dries Vos,2
nm1292099,Lino Escalera,1
nm4393512,Adrian Goiginger,1
nm2690651,Dash Shaw,1
nm0016225,David Albala,1
nm2979453,Brent Bonacorso,1
nm6663772,Dylan Greenberg,1
nm0864541,Christopher Titus,1
nm0451098,Ronnie Khalil,1
nm0637497,Marti Noxon,1
nm7991671,Reazul Rezu,1
nm4273228,Sidhartha Siva,2
nm7992091,Emre Budak,1
nm7992231,Lokesh Kanagaraj,3
nm6709122,Mohit Mehra,1
nm7992232,Guru Smaran,1
nm7992230,Shameer Sultan,1
nm1803649,Dinesh Vijan,1
nm7042155,V.C. Vadivudaiyan,1
nm4896861,Jussi Hiltunen,1
nm4339543,Eric Ford Holevinski,1
nm3362991,Ashter Syed,1
nm2423816,Tomohiko Itô,2
nm8281434,Zachary Madson,1
nm2114789,Richard Duhaney,1
nm0908587,Craig David Wallace,1
nm7995733,Nirav Barot,1
nm3774018,Hong-jin Mo,1
nm2404073,David Nawrath,1
nm4028462,Michael A. MacRae,1
nm6660237,Igor Biddau,1
nm5323274,Kurt Knight,2
nm7066560,Tom Barker,1
nm8001884,Victor Mawer,1
nm9272258,Jack Burton,1
nm2502457,Kei Ishikawa,2
nm6304969,Antoine Le,1
nm0445063,Norbert Keil,1
nm1113379,Ben Bachar,1
nm1233089,Itzik Kricheli,1
nm1585172,Brian Gianci,1
nm5747885,Emanuele Della Valle,1
nm8009054,Shiva Raj Kanumuri,1
nm8011325,Josh Gerritsen,1
nm1977735,Robert Delamere,1
nm8033571,Rajiv Dhingra,2
nm8012737,Avid Liongoren,1
nm5103967,Anwer Khan,1
nm2124359,Mario Cornejo,1
nm10193828,Christie Will,1
nm0699372,Chris Prynoski,1
nm8017363,JP Mandarino,1
nm1061192,Hiroshi Nagahama,1
nm3525911,John E Seymore,1
nm7837491,Yoon-Jung Lee,1
nm4602011,Dong Luo,1
nm2703824,Chinonye Chukwu,1
nm5598223,Stallone Vaiaoga-Ioasa,3
nm5654013,Sonia A. Guggenheim,1
nm3405796,David Breschel,1
nm1265427,Jenna Cavelle,1
nm4358606,Luke Haskard,1
nm4565028,Ariel Heller,1
nm3640001,Adam Linzey,1
nm1959639,Ryan Koo,1
nm3285470,Tyler Savage,1
nm2312376,Matt Allen,1
nm3815637,Farhan Alam,1
nm4732870,Federico Alotto,1
nm1921714,Ilker Çatak,2
nm2290905,Monja Art,1
nm3468275,Ali Soozandeh,1
nm3189680,Claus Räfle,1
nm4191929,Yayo Herrero,1
nm8027731,Jo Kyu-Jang,1
nm5492951,Francesco Gabriele,1
nm1953072,Çigdem Sezgin,1
nm5035239,Ray Xue,1
nm2527100,Anthony Sabet,1
nm2446694,Vatche Boulghourjian,1
nm1006656,Zaza Buadze,2
nm6574932,Randall Stevens,1
nm4807465,Paul Urkijo Alijo,1
nm1823803,Tanel Toom,1
nm5325664,Kôji Shintoku,2
nm2610800,Mark Newton,1
nm8381788,Mehdi Idir,2
nm2120560,Grand Corps Malade,2
nm4874872,Léonor Serraille,1
nm2209002,Lars Klevberg,2
nm1729637,Vishwas Paandya,1
nm1459601,Nadirsha,2
nm5417369,Carles Jofre,1
nm8039927,Mustafa Haktanir,1
nm1415268,Ludovic Colbeau-Justin,2
nm6130830,Ben Brand,1
nm0637996,Rita Nunes,1
nm10959481,Roberto Capucci,1
nm0911652,Justin Ward,2
nm4309372,Henrik Regel,1
nm4353684,Can Sarcan,1
nm3743255,Triin Ruumet,1
nm3417517,Scott Perlman,1
nm8072718,Kaustav Narayan Niyogi,1
nm6325282,Sajid Yahiya,2
nm6676672,Xiao-Xi Zhao,1
nm3667368,Misty Talley,2
nm8050687,Colin Adams-Toomey,1
nm10429120,Raju Saravanan,2
nm1337374,Agnieszka Glinska,1
nm0309979,Massimo Gaudioso,1
nm7843279,K. Madesh,1
nm8052572,Andrés Goteira,1
nm3272700,Benny Fine,1
nm1706767,Jonah Hill,1
nm2060873,Jonathan Holbrook,1
nm3975202,Tanuj Bhramar,2
nm9056391,Umer Adil,1
nm8056192,Eun-Hee Lee,1
nm8057273,Peter Chih,1
nm4591298,Paul McGhie,1
nm3799137,David Dinetz,1
nm3336402,Dylan Trussell,1
nm0621738,Jason Nash,1
nm4924144,Grayson Moore,1
nm3868446,Aidan Shipley,1
nm0943125,Ken Wu,1
nm3291600,Tim Carroll,1
nm0665951,Pasha Patriki,1
nm4362775,Liam Hughes,1
nm4405659,Christopher Wesley Moore,2
nm0617305,Francisco Márquez,1
nm3827060,Andrea Testa,1
nm2152554,Federico Cecchetti,1
nm6420467,Electra Angeletopoulou,1
nm5794323,Natalia Lampropoulou,1
nm3705960,Michael Pearce,1
nm8065855,Kyung-Mo Yang,1
nm0502133,Blandine Lenoir,1
nm7204868,Aleksandr Boguslavskiy,2
nm1149322,Rupert Jones,1
nm2583365,Tommaso Cardile,1
nm4390552,Shaquita Smith,1
nm0000655,Eric Stoltz,1
nm0497274,Francis Lee,1
nm0007622,Sou Abadi,1
nm0131665,Mairi Cameron,1
nm0788916,Sanjeev Sharma,1
nm6337069,Mariam Khatchvani,1
nm5243868,Andrew Jordan,1
nm8380292,Andrew Jordan,1
nm1369715,Bill Oliver,1
nm1946183,Theresa Bennett,1
nm0254660,Tony Elliott,1
nm8075419,Matt Walting,1
nm1266137,Samit Kakkad,2
nm2373304,Márk Kostyál,1
nm3263065,Nithin Renji Panicker,1
nm3079666,Mamane,1
nm3551347,Martín Farina,1
nm0036496,Jennifer Arnold,1
nm5406453,Jon E. Cohen,1
nm0270990,Arne Feldhusen,1
nm1345259,Eric Welch,1
nm8082316,Zac Blair,1
nm2594800,Ryan Bosworth,1
nm5898582,Peter Czikrai,1
nm2234869,Steve Daniels,1
nm1699804,Baris Erdogan,1
nm1790560,Charles Martin,1
nm8083973,Cory Finley,2
nm7241614,Haydar Isik,1
nm1183862,Olaf Kraemer,1
nm1323319,Aaron B. Koontz,3
nm1776860,Chris Baugh,1
nm2622274,Gianluca Ansanelli,1
nm1955420,Damon Cardasis,1
nm8090275,Vasantha Mani,1
nm2474410,Dallas King,2
nm5400704,Alexandra Latishev Salazar,1
nm2779187,Felipe Sholl,1
nm0389083,Sam Hoffman,1
nm8093630,Çagil Nurhak Aydogdu,1
nm3371813,Casey Wilder Mott,1
nm2238667,Anu Aun,2
nm1315595,Algis Ramanauskas,1
nm0191242,Mike Cuff,1
nm1968306,Jason Cortlund,1
nm4716402,Igor Seregi,1
nm5599781,Nathalie Biancheri,1
nm3753363,N.D. Wilson,1
nm5084422,Andy Collier,1
nm2754233,Mo Zhang,1
nm0678955,Nikolaj Peyk,1
nm3336107,Isabel Prahl,1
nm4267759,Sasha Burrow,1
nm2654350,Jesse Gustafson,1
nm3971343,Gopi Puthran,1
nm3613729,Milad Alami,1
nm8094931,Mark Drury Taylor,1
nm1491244,Peng Zhang,1
nm3709340,Karl Lemieux,1
nm8106825,Dylan Anthony Moran,1
nm3790284,Carlo Padial,1
nm7409526,Annika Berg,1
nm6126841,Joe Gawalis,1
nm8113713,Sajith Jagadnandan,1
nm8114618,Masoud Navabi,1
nm3391680,Erdal Ceylan,1
nm5845139,Claudio Ripalti,1
nm2076409,Sadrac González-Perellón,1
nm1414398,Patrick Magee,1
nm1108556,Boots Riley,1
nm8119030,G. Ramaraju,1
nm1976187,Davy Chou,1
nm0714246,Theresa Rebeck,1
nm8119703,Ravi Udyawar,1
nm8120704,Dipendra K. Khanal,1
nm8121672,Ciprian Mega,1
nm0084439,Neil Biswas,1
nm1534594,Aitor Arregi,2
nm3326361,Maha Haj,1
nm1680829,Hannah Macpherson,1
nm3898553,Melissa Finell,1
nm3826513,Ranjit Tewari,1
nm8124357,Adam Dasan,1
nm0490736,Sébastien Laudenbach,1
nm0130991,Salvador Calvo,2
nm6916808,Ludovic Boukherma,1
nm6817501,Zoran Boukherma,1
nm6645350,Marielle Gautier,1
nm6817500,Hugo P. Thomas,1
nm0362005,Miranda Harcourt,1
nm1162597,Stuart McKenzie,1
nm4540790,A.T. White,1
nm8126858,Raghavendra Hegde,1
nm1955614,Nicole Jones-Dion,1
nm1624943,Erik Gardner,1
nm2291221,Josh LaCasse,1
nm4579846,Patrick Longstreth,2
nm4979485,Sander Maran,1
nm1203494,Peter McCoubrey,1
nm1475928,Tripp Weathers,1
nm5203672,Kyung-Duk Kim,1
nm4286760,Omri Dorani,2
nm8130839,Zach Fox,1
nm5294953,Giorgio Amato,1
nm4981904,Nelson Carlo de Los Santos Arias,1
nm3513273,Oliver Daly,1
nm0086301,Macon Blair,1
nm5408656,Jorge Thielen Armand,1
nm2925066,Mazen Khaled,2
nm1177975,Wei Xu,1
nm3507609,Simon Wells,3
nm3461766,Julien Landais,1
nm2450532,Charis Orchard,1
nm0743555,Jordan Ross,1
nm1759159,Visa Koiso-Kanttila,1
nm1977578,Scott Zabielski,1
nm8139474,Mani Nagaraj,1
nm0670092,Peter Pedrero,1
nm4933682,Girish Makwana,1
nm2038534,Brad Baruh,1
nm0583654,Hallie Meyers-Shyer,1
nm8142837,Jamshed Jan Muhammad,1
nm3081350,Torfinn Iversen,1
nm1423438,Jeremy Rush,1
nm2623609,Hasraf Dulull,1
nm0531954,Toby MacDonald,1
nm4787034,Alvydas Slepikas,1
nm2101007,Matteo Saradini,1
nm2178458,Janus Metz,1
nm8150307,Lukasz Grzegorzek,2
nm3289442,Hayden J. Weal,1
nm1034625,Alex Ferrari,1
nm1059173,Ivaylo Penchev,1
nm0647099,Luis Oliveros,1
nm4540485,Tekin Girgin,1
nm6692299,Lingo Hsieh,1
nm5679377,Adam Tsuei,1
nm2650866,Christophe Deroo,1
nm1905909,Julius Ramsay,1
nm5594597,Stephen Gaffney,1
nm5391799,Shea Sizemore,2
nm2046621,Marc Steele,1
nm7343743,Santino Campanelli,1
nm6014885,Jimmy Henderson,2
nm0934057,Rodney Wilson,1
nm6264179,Navid Mahmoudi,1
nm2680737,Hannaleena Hauru,1
nm1088478,Peter Dukes,1
nm8254923,Pranav Singh,1
nm8169127,Jitendra Tiwari,1
nm0749650,Alberto Ruiz Rojo,1
nm1171547,Jens Assur,1
nm4193707,Simone Godano,2
nm7442357,Ben Mankoff,1
nm5070939,Ghorban Mohammadpour,2
nm3838134,Nuno Rocha,1
nm5393462,Eduard Bordukov,1
nm5076726,Tim van Dammen,1
nm2375297,Ryan Eggold,1
nm8174444,Navaneeth,1
nm3131705,Michael Caissie,1
nm8176058,S. Ravindranath,1
nm3907579,Ása Helga Hjörleifsdóttir,1
nm0525782,Peter Malota,1
nm8182392,Tingting Yao,1
nm3178106,Frederick Cipoletti,1
nm3380613,Ezra Tsegaye,1
nm3040856,Miguel Ángel Jiménez,1
nm1635088,Philip Marlatt,1
nm4723637,Cenk Çelik,1
nm2998573,Emre Aydin,1
nm8187463,Xian Feng Zhang,1
nm1242277,Sunhil Sippy,1
nm5823917,Prabhakar Meena Bhaskar Pant,1
nm5176884,Iveta Grofova,1
nm1082576,Tini Tüllmann,1
nm1806948,Kwok-Shing Lo,1
nm8192059,Jiyen Krishnakumar,1
nm1113735,David B. Craig,1
nm4179560,Kirk Loudon,1
nm3459414,Hal Burdick,1
nm8194667,Lee Woo-Chul,1
nm8196334,Raajeev Walia,1
nm3109648,Shree Narayan Singh,2
nm2183022,Vera Egito,1
nm2245791,Darisha J. Beresford,1
nm5167056,Aksinya Gog,1
nm3437705,Natalya Kudryashova,1
nm0514852,Renata Litvinova,1
nm2845645,Nancy Goodman,1
nm2108295,Sameh Zoabi,1
nm3232494,Giordano Giulivi,1
nm4080010,Hana Jusic,1
nm3699963,Sanjib Dey,1
nm0553790,Christopher Martini,1
nm5917942,Jason Cabell,1
nm2527412,Lauri Lagle,1
nm8205919,Nelson Venkatesan,2
nm2184504,Rajasimha,1
nm1883647,Lina Rodriguez,1
nm3584231,Michael Larnell,1
nm5419191,Max Ksjonda,1
nm2381441,Francis Annan,1
nm8208273,Ramiro Tenorio,1
nm0804353,Graham Skipper,1
nm1252405,Zrinka Katarina Matijevic,1
nm0516352,Yiu Fai Lo,1
nm8213254,Soumendra Padhi,1
nm5050824,Dave McCary,1
nm2081348,Hilton Ariel Ruiz,1
nm3023641,Joyce Wong,1
nm1816428,Eduardo Casanova,1
nm0307531,Jeff Garlin,1
nm1969430,Jennifer Gerber,1
nm1641305,Ale McHaddo,1
nm1937443,Leo Zhang,1
nm0181284,Fabrizio Maria Cortese,1
nm4340409,Molly McGlynn,1
nm2939767,Nick Bruno,1
nm0702863,Troy Quane,1
nm0040619,Kirby Atkins,1
nm2978835,Marco Bottiglieri,1
nm5405948,Benjamin Goalabré,1
nm1595355,Richard Colton,3
nm2513693,Kentarô Hagiwara,1
nm2351648,Maja Jacob,1
nm7379948,Richard Stringham,1
nm5648028,Gustavo Bonafé,3
nm1150651,Alexandre Reinecke,1
nm4091941,Stergios Paschos,1
nm5447183,Claudia Huaiquimilla,1
nm1474730,Pato Pimienta,1
nm3147991,Dragos Buliga,1
nm3648997,Yosep Anggi Noen,1
nm0075696,Andrea Berloff,1
nm1210668,Jesper Rofelt,1
nm0832831,Sofie Stougaard,1
nm5056902,Tharun Bhascker Dhaassyam,2
nm2618764,Gerard McMurray,2
nm8235400,Neal Wu,1
nm1598347,Aniëlle Webster,4
nm2370148,Alethea Jones,1
nm5747952,Zakir Hossain,1
nm8237691,Kivanç Sezer,1
nm2317211,Michael Tuviera,1
nm4351409,Britmic,1
nm3848412,Sam Mason-Bell,4
nm8434396,Rob Ulitski,1
nm8565467,Marina Akarepi,1
nm2563700,Jason Impey,2
nm6405577,Ananda Krishnan,1
nm3091740,Brian Darwas,1
nm3236868,Colin Duffy,1
nm0257471,Yan England,1
nm1510800,Drew Pearce,1
nm5403004,Alexander Raye Pimentel,1
nm5991424,Scott A. Hamilton,1
nm2381419,David Palamaro,1
nm4416829,Ismail Farouk,1
nm8244607,Aleksandr Khant,1
nm8248575,Andrei Shavkero,1
nm2622222,Matt Chung-tien Wu,1
nm0101227,Cory Bowles,1
nm1973681,Richard Tanne,1
nm8251673,Oleg Trofim,1
nm0992658,Ignacio Nacho,1
nm5449600,Johnny Mitchell,1
nm1885532,Rankin Hickman,1
nm7372429,Andrius Blazevicius,1
nm2275259,Mats Grorud,1
nm1601882,Phil Johnston,1
nm0853836,Mitch Teemley,1
nm2053101,Paul Kramer,1
nm6994185,Logan Hall,1
nm6102836,Kevin Fredericks,1
nm0147693,Evan Cecil,1
nm1348707,Patrick Imbert,1
nm6503857,Phil Blattenberger,1
nm3651043,Husain El-Minbawi,2
nm1250854,Joaquín Cambre,1
nm0271098,Randy Feldman,1
nm0002253,John Carroll Lynch,1
nm6599086,Justin Hewitt-Drakulic,1
nm4296484,Alex Lee Williams,1
nm1532529,Derek Nguyen,1
nm2704296,Henning Gronkowski,1
nm8266563,Rambala,2
nm2091846,Lee Cronin,2
nm3298998,Francisco Sonic Kim,1
nm0574643,Kevin McTurk,1
nm0252961,Idris Elba,1
nm2769712,Gabriel Guzmán,1
nm8269289,Halim Gani Safia Asril Sani,1
nm6549424,David Maler,1
nm0013138,Jim Agnew,1
nm2676421,James Choi,1
nm1437061,Marta Plucinska,1
nm2839098,Fabien Gorgeart,1
nm8273413,Arun Prabhu Purushothaman,1
nm4501710,Jorge Ulloa,2
nm0070685,Arianne Benedetti,1
nm6899690,Rudy Carpio,1
nm4354445,Anahita Ghazvinizadeh,1
nm3501774,Anant Tripathi,1
nm1233898,Janice Pierre,1
nm2887834,Amanda Evans,1
nm2680357,Ryan Mitchelle,1
nm3927153,Alex Magaña,4
nm3844590,Martin Larsson,1
nm2068796,Caroline Deruas-Garrel,1
nm5665147,Vincent Sabella,1
nm2039399,Papu Curotto,1
nm3687514,Erik Schmitt,1
nm4622648,Michael Stevantoni,1
nm8289199,Roshni Dinaker,1
nm2732479,Patrick Meaney,1
nm1037221,Sergio G. Sánchez,1
nm7226413,Carmen Blanco,1
nm5243958,Steven Spiel,1
nm1034909,Robert Vaughn,1
nm1664945,J.J. Johnson,1
nm5939217,Johnpaul George,2
nm7646819,Yaroslav Lodygin,1
nm1069594,Asep Kusdinar,2
nm5083382,Corey Lubowich,1
nm3268822,Jim Hickcox,1
nm6656762,Anderson Cowan,1
nm2881346,Eduardo W. Roy Jr.,1
nm8870020,Jay.k,1
nm0651460,Witold Orzechowski,1
nm9464406,Adrian Stewart,1
nm4396873,Kôdai Kakimoto,1
nm8298352,Syed Zulkifli,1
nm3638923,Isaac Halasima,1
nm7753555,Donald Jayantha,1
nm2316469,Bill Kiely,1
nm5535238,Dipankar Senapati,1
nm4802373,Nadir Shah,1
nm3319289,Sydney Sibilia,2
nm5109822,Kazem Mollaie,1
nm3427032,Carla Simón,1
nm8302351,Stephen Donnelly,1
nm8330829,Olly Reid,1
nm8303792,Shanavas K. Bavakutty,2
nm5123037,Ehécatl García,1
nm1737241,S. Cyrus Sepher,1
nm4407467,Natalia Garagiola,1
nm8307081,Christopher A. Micklos,1
nm8296047,Jay Sapiro,1
nm5759169,Andrea Jaurrieta,1
nm3509902,Gregor Bozic,1
nm6235008,Nicholas Agnew,1
nm8237494,Shamim Ahamed Roni,1
nm1058265,Nurbek Egen,1
nm0210890,Cininha de Paula,1
nm1719697,Jason Noto,1
nm1412045,Peter Livolsi,1
nm6155278,Blaine Gonzales,1
nm7737044,Jaron Lockridge,1
nm1411972,Alex Lehmann,2
nm8317035,Surya Lakkoju,1
nm3966426,Atsuko Ishizuka,1
nm3753314,Victor Postiglione,1
nm8319902,Alejandro Daniel,1
nm2659723,Marco Danieli,2
nm1234298,Konkona Sen Sharma,1
nm8320947,Scott Douglas Brown,1
nm5328157,Hugo König,1
nm2664384,Drew Marvick,1
nm2405489,Yasushi Kawamura,1
nm0228374,Madara Dislere,1
nm2380484,Onur Saylak,1
nm3931585,Ashley McKenzie,1
nm5149636,Sudipto Sarkar,1
nm1625346,Roberto De Paolis,1
nm7627626,Mohammed Hammad,1
nm5602540,Juan Sebastian Mesa,1
nm0200452,Paul Dano,1
nm2829542,Paul Dugdale,3
nm1731154,Farhad Safinia,1
nm0805690,Mike Slee,1
nm8334009,Tarry Mortlock,1
nm3158271,Fernando Guzzoni,1
nm0848838,Fiona Tan,1
nm5545377,Cem Tabak,1
nm0876834,Umur Turagay,2
nm4303133,Shalom Kolontarov,1
nm5960268,Yakov Kolontarov,1
nm5496621,Christopher James Cramer,1
nm4956873,Jan P. Matuszynski,1
nm2411321,D.J. Viola,1
nm5772550,Palatpol Mingpornpichit,1
nm8339323,Kai Ma,1
nm0089091,Anke Blondé,1
nm4367233,Dan Allen,2
nm3866863,Indrasis Acharya,1
nm8227871,Borzou Niknejad,2
nm0139081,Benjamin Caron,1
nm3557398,Michal Imielski,1
nm1233100,Sonja Kröner,1
nm4541315,Meisa Felaroze,1
nm3177716,Matthew Fine,1
nm8346057,Mark Wilshin,1
nm7900821,Nick Buscarino,1
nm3111245,Wesley Alley,1
nm3815211,Bradley Fowler,1
nm6230910,Elizabeth Blake-Thomas,3
nm0166438,Laure de Clermont-Tonnerre,1
nm0080409,Deven Bhojani,1
nm3701958,Manuk Depoyan,1
nm3956841,Chris Miera,1
nm0951066,Dean Yurke,1
nm8354173,Hasan Gökalp,2
nm0676704,Todd Peters,1
nm1746572,Stephen Kemp,1
nm8358246,Hong Chang-Pyo,1
nm0818485,Matt Spicer,1
nm4937855,Johan Bodell,1
nm1335773,Xandy Smith,1
nm8359417,Chathra Weeraman,1
nm8529623,Bharatha Hettiarachchi,1
nm0302916,Guillaume Gallienne,1
nm6297589,Zoo Young Lee,1
nm4286439,Soleen Yusef,1
nm8367142,Ratheish Kumar,1
nm3262328,Rick Morales,1
nm5078435,Dom Lenoir,1
nm3186326,Vincent Gagliostro,1
nm5213789,Mike Roma,1
nm0006924,Federico Marsicano,1
nm4092213,Maysaloun Hamoud,1
nm1511403,Emil Ben-Shimon,1
nm2989430,Kemi Adetiba,2
nm5014824,Mikhil Musale,2
nm6307076,Adam Graveley,1
nm4774823,Derek Ahonen,1
nm4337413,Eric H. Sheffield,1
nm4255406,Jasmine Jakupi,1
nm3745186,Aditya Kripalani,2
nm3844633,Emanuele Caruso,1
nm1856743,Umut Kirca,2
nm1309724,Anne-Gaëlle Daval,1
nm4576903,Kiro Russo,1
nm3074729,Kurtis Spieler,1
nm3090180,Gisberg Bermudez,1
nm5415467,Kylie Claude,1
nm8379217,Sun Chengzhi,1
nm1874291,David M. Weiss,1
nm2029847,Jonathon Schermerhorn,1
nm2650143,Brian Ward,1
nm3226379,Kogonada,1
nm2042695,Irene Villamor,4
nm2759628,Santiago Limón,2
nm4391414,Amélie van Elmbt,1
nm1048541,Andrés M. Koppel,1
nm3179812,Scotty Curlee,1
nm8386320,Soroush Mohammadzadeh,1
nm8386553,Haneef Adeni,2
nm3672712,Shubhashish Bhutiani,1
nm4395136,Ganesh Raj,1
nm6561914,Soheil Beiraghi,2
nm4202770,Jeffrey Scott Collins,1
nm1693484,Andrea De Sica,1
nm2883304,Fabio Bobbio,1
nm2581803,Sunil K. Reddy,1
nm0499488,Xavier Legrand,1
nm3870441,Rob Gardner,1
nm7907762,Yûwa Tanaka,1
nm5192303,Alexander Babaev,1
nm6981787,Tom Emmatty,1
nm3643363,Daan Bakker,1
nm3151107,Rocky Soraya,6
nm1588484,Helmut Köpping,1
nm5101639,Yann Le Quellec,1
nm3046427,Josh Mendoza,1
nm5835519,Nima Raoofi,1
nm7082849,Karin Engman,1
nm4004871,Klas Persson,1
nm3503400,Christopher Radcliff,1
nm5835545,Yo-sup Lee,1
nm8399396,Tan Bing,1
nm5807567,John-Paul Panelli,1
nm1044237,Andrejs Ekis,4
nm0502412,Edoardo Leo,1
nm8400459,Kwang-Bok Kim,1
nm4576495,Drew Casson,1
nm6470777,Iain Ross-McNamee,1
nm5192757,Jonathan Baker,1
nm5239466,Josh Baker,1
nm4596095,Abhijit Kokate,1
nm4015368,Srivinay Salian,1
nm2564117,Inara Kolmane,1
nm1703840,Ingo Vollkammer,1
nm0704322,Frédéric Quiring,2
nm5923515,Flavio Pedota,1
nm6631654,Chris Blake,1
nm4200180,A. Mahadev,1
nm5794660,Gururaj M. Desai,1
nm8387433,Srinivasa Ravindra,1
nm1482161,Sridhar Rangayan,1
nm3351104,Daniel Warth,1
nm5628838,Clara Laperrousaz,1
nm5628569,Laura Laperrousaz,1
nm1814077,Cristiane Oliveira,1
nm8411910,Craig Goldstein,3
nm8412166,Li Jun,1
nm3140608,Sunaina Bhatnagar,1
nm2324123,Steve Rudzinski,1
nm6202776,Jenni Ivers,1
nm8956708,Yunda Qian,1
nm2179963,Kou Matsuo,2
nm0602403,André Moraes,1
nm6097273,Kiarash Asadizadeh,1
nm8417137,Norihiro Niwatsukino,1
nm5241376,Chun Wong,1
nm4369743,Eduardo Williams,1
nm1319217,Max Kestner,1
nm8360126,Jayan Moodley,1
nm6699105,Samuel Galli,1
nm1788301,Emma Forrest,1
nm4786254,Seth A. Smith,1
nm0881081,Natar Ungalaaq,1
nm3162991,Dechen Roder,1
nm4867429,Naokatsu Tsuda,1
nm0220720,Turkan Derya,1
nm3318444,Dan Levy Dagerman,1
nm4312760,Nicholas Woods,1
nm2903857,Nicholas Tana,1
nm1305157,Robin Hays,1
nm3349366,Ivan Shurkhovetskiy,1
nm2957257,Ilham Qasimov,2
nm8420497,Prasath Murugesan,1
nm0191163,Federico Cueva,1
nm3123304,Nikoloz Khomasuridze,1
nm6468326,Avinash Das,1
nm7416221,Gregory Caruso,1
nm3396820,Nele Wohlatz,1
